date,price
9/30/2015,359.3369
9/29/2015,358.6688
9/28/2015,355.6992
9/25/2015,362.0137
9/24/2015,358.3102
9/23/2015,357.2586
9/22/2015,362.2761
9/21/2015,364.5834
9/18/2015,357.5946
9/17/2015,365.7614
9/16/2015,368.3738
9/15/2015,360.4379
9/14/2015,359.6135
9/11/2015,363.4742
9/10/2015,366.6428
9/9/2015,359.9198
9/8/2015,366.926
9/4/2015,364.873
9/3/2015,369.6658
9/2/2015,366.6423
9/1/2015,364.1357
8/31/2015,380.848
8/28/2015,365.6513
8/27/2015,353.6202
8/26/2015,335.507
8/25/2015,339.7486
8/24/2015,336.8843
8/21/2015,348.1086
8/20/2015,355.1996
8/19/2015,354.7857
8/18/2015,362.2699
8/17/2015,362.4
8/14/2015,365.0184
8/13/2015,365.6709
8/12/2015,367.8911
8/11/2015,367.051
8/10/2015,375.0413
8/7/2015,365.4186
8/6/2015,367.4255
8/5/2015,369.3241
8/4/2015,371.3299
8/3/2015,368.6767
7/31/2015,378.3843
7/30/2015,383.6512
7/29/2015,384.7555
7/28/2015,383.5371
7/27/2015,380.6566
7/24/2015,386.6411
7/23/2015,391.0101
7/22/2015,395.3517
7/21/2015,400.8619
7/20/2015,400.1103
7/17/2015,404.7307
7/16/2015,406.1479
7/15/2015,407.8479
7/14/2015,414.7912
7/13/2015,413.6596
7/10/2015,415.4817
7/9/2015,415.4542
7/8/2015,409.3559
7/7/2015,409.2895
7/6/2015,412.5095
7/2/2015,433.8088
7/1/2015,432.6357
6/30/2015,440.6926
6/29/2015,431.6088
6/26/2015,435.741
6/25/2015,434.1638
6/24/2015,435.1605
6/23/2015,438.791
6/22/2015,433.1497
6/19/2015,431.5521
6/18/2015,437.4697
6/17/2015,436.43
6/16/2015,435.7234
6/15/2015,434.3857
6/12/2015,437.9269
6/11/2015,442.921
6/10/2015,447.2478
6/9/2015,442.5434
6/8/2015,432.2054
6/5/2015,432.8845
6/4/2015,428.7623
6/3/2015,436.1949
6/2/2015,443.4878
6/1/2015,438.4762
5/29/2015,439.0937
5/28/2015,429.1645
5/27/2015,427.2036
5/26/2015,432.5913
5/22/2015,441.9284
5/21/2015,448.0815
5/20/2015,440.5905
5/19/2015,437.3931
5/18/2015,448.7354
5/15/2015,450.7582
5/14/2015,451.8381
5/13/2015,451.5235
5/12/2015,450.8332
5/11/2015,442.2767
5/8/2015,444.312
5/7/2015,441.8489
5/6/2015,450.9736
5/5/2015,450.6034
5/4/2015,444.0336
5/1/2015,443.8279
4/30/2015,445.5848
4/29/2015,440.9021
4/28/2015,434.6655
4/27/2015,434.0206
4/24/2015,435.4213
4/23/2015,435.0661
4/22/2015,426.5591
4/21/2015,426.1574
4/20/2015,430.815
4/17/2015,431.7104
4/16/2015,434.6675
4/15/2015,430.8315
4/14/2015,417.9534
4/13/2015,412.7625
4/10/2015,412.3651
4/9/2015,406.3511
4/8/2015,404.0679
4/7/2015,417.8683
4/6/2015,413.1444
4/2/2015,400.9675
4/1/2015,406.7056
3/31/2015,396.6492
3/30/2015,402.4037
3/27/2015,402.7149
3/26/2015,413.3962
3/25/2015,404.7179
3/24/2015,400.1744
3/23/2015,401.8157
3/20/2015,398.1667
3/19/2015,392.022
3/18/2015,395.9143
3/17/2015,386.9076
3/16/2015,389.7341
3/13/2015,393.3518
3/12/2015,403.3638
3/11/2015,405.5085
3/10/2015,402.9195
3/9/2015,410.5796
3/6/2015,411.7778
3/5/2015,414.7058
3/4/2015,417.3721
3/3/2015,417.2149
3/2/2015,413.0635
2/27/2015,421.2419
2/26/2015,411.7228
2/25/2015,418.4012
2/24/2015,410.1862
2/23/2015,410.5871
2/20/2015,416.1673
2/19/2015,418.3577
2/18/2015,420.5657
2/17/2015,426.2522
2/13/2015,425.9905
2/12/2015,416.9822
2/11/2015,404.2377
2/10/2015,408.5946
2/9/2015,417.0896
2/6/2015,410.414
2/5/2015,404.0587
2/4/2015,395.9003
2/3/2015,412.6965
2/2/2015,396.3375
1/30/2015,389.6819
1/29/2015,375.0788
1/28/2015,376.7316
1/27/2015,382.1973
1/26/2015,377.6521
1/23/2015,379.7409
1/22/2015,381.6765
1/21/2015,386.1453
1/20/2015,381.236
1/16/2015,391.4441
1/15/2015,382.7226
1/14/2015,388.9797
1/13/2015,381.0193
1/12/2015,384.7926
1/9/2015,395.0057
1/8/2015,397.101
1/7/2015,396.6795
1/6/2015,397.9523
1/5/2015,404.6091
1/2/2015,414.9583
12/31/2014,418.1225
12/30/2014,423.8376
12/29/2014,424.1874
12/26/2014,429.1606
12/24/2014,431.5971
12/23/2014,439.8667
12/22/2014,433.2219
12/19/2014,440.7062
12/18/2014,433.1504
12/17/2014,440.3257
12/16/2014,436.5531
12/15/2014,441.534
12/12/2014,447.693
12/11/2014,454.2156
12/10/2014,456.3076
12/9/2014,467.8097
12/8/2014,463.5904
12/5/2014,475.8299
12/4/2014,478.051
12/3/2014,480.0367
12/2/2014,481.9978
12/1/2014,492.9434
11/28/2014,482.1124
11/26/2014,514.9334
11/25/2014,516.6156
11/24/2014,521.1446
11/21/2014,525.199
11/20/2014,521.5887
11/19/2014,516.4166
11/18/2014,517.3593
11/17/2014,521.446
11/14/2014,520.9717
11/13/2014,514.4366
11/12/2014,528.1308
11/11/2014,530.2274
11/10/2014,529.1502
11/7/2014,534.103
11/6/2014,529.7134
11/5/2014,529.2481
11/4/2014,526.8372
11/3/2014,535.7802
10/31/2014,539.5923
10/30/2014,541.6279
10/29/2014,546.7508
10/28/2014,540.5528
10/27/2014,537.2896
10/24/2014,537.1015
10/23/2014,541.9306
10/22/2014,534.9609
10/21/2014,541.0266
10/20/2014,537.2357
10/17/2014,540.2327
10/16/2014,538.5979
10/15/2014,533.563
10/14/2014,539.8402
10/13/2014,554.2808
10/10/2014,554.2919
10/9/2014,555.5072
10/8/2014,561.3252
10/7/2014,567.1263
10/6/2014,570.2171
10/3/2014,565.7947
10/2/2014,570.0004
10/1/2014,573.078
9/30/2014,574.2939
9/29/2014,586.9585
9/26/2014,582.5174
9/25/2014,580.9733
9/24/2014,581.5013
9/23/2014,578.3023
9/22/2014,577.7667
9/19/2014,583.0041
9/18/2014,583.818
9/17/2014,590.8964
9/16/2014,592.2037
9/15/2014,586.2973
9/12/2014,585.6637
9/11/2014,588.721
9/10/2014,589.2951
9/9/2014,594.8657
9/8/2014,597.2049
9/5/2014,600.3485
9/4/2014,603.2883
9/3/2014,607.3503
9/2/2014,598.8502
8/29/2014,610.9172
8/28/2014,606.8384
8/27/2014,605.5805
8/26/2014,604.8125
8/25/2014,603.037
8/22/2014,602.9688
8/21/2014,603.7175
8/20/2014,601.3213
8/19/2014,599.4504
8/18/2014,600.3316
8/15/2014,607.453
8/14/2014,602.5462
8/13/2014,613.3057
8/12/2014,612.0562
8/11/2014,618.2003
8/8/2014,617.067
8/7/2014,619.1135
8/6/2014,618.2598
8/5/2014,616.0379
8/4/2014,620.2314
8/1/2014,617.5006
7/31/2014,621.7026
7/30/2014,627.1953
7/29/2014,630.2264
7/28/2014,631.8899
7/25/2014,634.1709
7/24/2014,630.9107
7/23/2014,634.012
7/22/2014,631.4493
7/21/2014,633.2859
7/18/2014,630.9177
7/17/2014,633.7313
7/16/2014,630.201
7/15/2014,627.8405
7/14/2014,632.2658
7/11/2014,630.7167
7/10/2014,638.9145
