date,price
11/15/2017,199.84
11/16/2017,201.18
11/17/2017,201.06
11/20/2017,200.65
11/21/2017,201.85
11/22/2017,202.15
11/23/2017,202.35
11/24/2017,202.85
11/27/2017,202.07
11/28/2017,201.46
11/29/2017,201.52
11/30/2017,202
12/1/2017,201.78
12/4/2017,201.51
12/5/2017,200.96
12/6/2017,200.07
12/7/2017,200.15
12/8/2017,201.32
12/11/2017,201.54
12/12/2017,201.91
12/13/2017,202.72
12/14/2017,203.17
12/15/2017,203.27
12/18/2017,205.02
12/19/2017,202.72
12/20/2017,201.25
12/21/2017,200.86
12/22/2017,201.75
12/25/2017,201.85
12/26/2017,202.45
12/27/2017,203.75
12/28/2017,204.68
12/29/2017,204.89
1/1/2018,204.9
1/2/2018,205.58
1/3/2018,205.71
1/4/2018,204.53
1/5/2018,205.64
1/8/2018,206.7
1/9/2018,205.96
1/10/2018,204.79
1/11/2018,204.03
1/12/2018,203.52
1/15/2018,203.89
1/16/2018,204.54
1/17/2018,205.28
1/18/2018,203.75
1/19/2018,205.1
1/22/2018,206.54
1/23/2018,208.78
1/24/2018,209.07
1/25/2018,209.09
1/26/2018,209.33
1/29/2018,206.75
1/30/2018,205.33
1/31/2018,206.99
2/1/2018,204.51
2/2/2018,202.36
2/5/2018,197.49
2/6/2018,193.58
2/7/2018,193.48
2/8/2018,190.75
2/9/2018,190.92
2/12/2018,191.17
2/13/2018,192.29
2/14/2018,192.49
2/15/2018,194.49
2/16/2018,195.68
2/19/2018,196.02
2/20/2018,194.52
2/21/2018,193.3
2/22/2018,193.32
2/23/2018,195.94
2/26/2018,196.71
2/27/2018,193.67
2/28/2018,192.71
3/1/2018,192.54
3/2/2018,192.39
3/5/2018,192.69
3/6/2018,193.77
3/7/2018,194.32
3/8/2018,195.27
3/9/2018,195.9
3/12/2018,196.93
3/13/2018,197.04
3/14/2018,197.05
3/15/2018,197.42
3/16/2018,197.8
3/19/2018,197.02
3/20/2018,196.31
3/21/2018,195.85
3/22/2018,195.36
3/23/2018,192.33
3/26/2018,193.14
3/27/2018,194.39
3/28/2018,195.41
3/29/2018,195.74
3/30/2018,195.96
4/2/2018,194.76
4/3/2018,195.15
4/4/2018,195.97
4/5/2018,196.15
4/6/2018,196.03
4/9/2018,196.45
4/10/2018,197.62
4/11/2018,197.58
4/12/2018,196.32
4/13/2018,196.92
4/16/2018,196.84
4/17/2018,197.5
4/18/2018,198.07
4/19/2018,196.9
4/20/2018,195.23
4/23/2018,194.13
4/24/2018,194.94
4/25/2018,194.29
4/26/2018,195.55
4/27/2018,197.96
4/30/2018,198.53
5/1/2018,198.98
5/2/2018,198.02
5/3/2018,197.73
5/4/2018,198.17
5/7/2018,199.07
5/8/2018,198.76
5/9/2018,199.36
5/10/2018,200.2
5/11/2018,200.82
5/14/2018,200.94
5/15/2018,197.95
5/16/2018,197.05
5/17/2018,196.26
5/18/2018,196.47
5/21/2018,197.35
5/22/2018,197.85
5/23/2018,198.02
5/24/2018,198.32
5/25/2018,198.49
5/28/2018,198.46
5/29/2018,197.97
5/30/2018,198.82
5/31/2018,199.17
6/1/2018,199.26
6/4/2018,201.65
6/5/2018,201.3
6/6/2018,202.18
6/7/2018,202.1
6/8/2018,201.74
6/11/2018,201.62
6/12/2018,201.98
6/13/2018,200.24
6/14/2018,200.03
6/15/2018,199.71
6/18/2018,199.28
6/19/2018,197.53
6/20/2018,199.13
6/21/2018,199.22
6/22/2018,200.36
6/25/2018,199.07
6/26/2018,199.08
6/27/2018,197.37
6/28/2018,197.15
6/29/2018,198.57
7/2/2018,197.23
7/3/2018,198.26
7/4/2018,198.18
7/5/2018,199.23
7/6/2018,200.17
7/9/2018,200.31
7/10/2018,200.2
7/11/2018,199.05
7/12/2018,199.28
7/13/2018,199.33
7/16/2018,198.66
7/17/2018,197.58
7/18/2018,197.42
7/19/2018,197.74
7/20/2018,197.81
7/23/2018,197.59
7/24/2018,198.03
7/25/2018,199.1
7/26/2018,199.37
7/27/2018,198.66
7/30/2018,198.65
7/31/2018,200.06
8/1/2018,199.56
8/2/2018,198.38
8/3/2018,199.37
8/6/2018,198.9
8/7/2018,199.97
8/8/2018,199.41
8/9/2018,199.22
8/10/2018,197.38
8/13/2018,196.04
8/14/2018,196.39
8/15/2018,196.15
8/16/2018,197.35
8/17/2018,198.58
8/20/2018,199.4
8/21/2018,199.43
8/22/2018,199.28
8/23/2018,198.6
8/24/2018,199.16
8/27/2018,200.04
8/28/2018,201.41
8/29/2018,201.38
8/30/2018,200.23
8/31/2018,200.34
9/3/2018,199.18
9/4/2018,197.95
9/5/2018,197.42
9/6/2018,197.37
9/7/2018,196.06
9/10/2018,195.87
9/11/2018,195.72
9/12/2018,195.99
9/13/2018,197.13
9/14/2018,196.82
9/17/2018,197.12
9/18/2018,197.2
9/19/2018,196.3
9/20/2018,197.26
9/21/2018,197.86
9/24/2018,195.45
9/25/2018,195.33
9/26/2018,194.45
9/27/2018,193.93
9/28/2018,194.37
10/1/2018,193.24
10/2/2018,191.74
10/3/2018,190.81
10/4/2018,188.35
10/5/2018,187.9
10/8/2018,188.74
10/9/2018,189.58
10/10/2018,187.99
10/11/2018,183.84
10/12/2018,183.57
10/15/2018,183.35
10/16/2018,186.11
10/17/2018,186.8
10/18/2018,186.52
10/19/2018,187.08
10/22/2018,186.2
10/23/2018,184.92
10/24/2018,185.6
10/25/2018,186.53
10/26/2018,185.09
10/29/2018,186.18
10/30/2018,186.65
10/31/2018,185.66
11/1/2018,187.54
11/2/2018,187.1
11/5/2018,187.8
11/6/2018,189
11/7/2018,191.16
11/8/2018,191.67
11/9/2018,190.72
11/12/2018,190.31
11/13/2018,190.31
11/14/2018,190.12
11/15/2018,189.43
11/16/2018,190.8
11/19/2018,191.47
11/20/2018,189.8
11/21/2018,190.17
11/22/2018,190.3
11/23/2018,190.09
11/26/2018,190.65
11/27/2018,190.84
11/28/2018,192.16
11/29/2018,192.49
11/30/2018,192.75
12/3/2018,194.19
12/4/2018,192.44
12/5/2018,192.17
12/6/2018,193.92
12/7/2018,193.68
12/10/2018,191.07
12/11/2018,191.02
12/12/2018,191.07
12/13/2018,191.81
12/14/2018,191.18
12/17/2018,187.84
12/18/2018,187.82
12/19/2018,187.34
12/20/2018,185.46
12/21/2018,183.3
12/24/2018,179.74
12/25/2018,179.08
12/26/2018,181.91
12/27/2018,181.65
12/28/2018,182.21
12/31/2018,182.87
1/1/2019,182.89
1/2/2019,179.83
1/3/2019,181.15
1/4/2019,183.2
1/7/2019,185.25
1/8/2019,187.61
1/9/2019,188.43
1/10/2019,189.76
1/11/2019,190.86
1/14/2019,190.19
1/15/2019,191.38
1/16/2019,192.33
1/17/2019,192.23
1/18/2019,193.45
1/21/2019,193.35
1/22/2019,192.85
1/23/2019,193.28
1/24/2019,193.76
1/25/2019,196.14
1/28/2019,197.35
1/29/2019,198.91
1/30/2019,200.17
1/31/2019,201.83
2/1/2019,200.64
2/4/2019,201.48
2/5/2019,202.02
2/6/2019,201.59
2/7/2019,202.03
2/8/2019,201.68
2/11/2019,201.7
2/12/2019,200.59
2/13/2019,200.91
2/14/2019,200.77
2/15/2019,200.98
2/18/2019,201.56
2/19/2019,202.05
2/20/2019,201.75
2/21/2019,201.98
2/22/2019,202.92
